userId,movieId,rating,timestamp
1,3253,5.0,964981107
1,3273,5.0,964983536
1,3386,5.0,964983484
1,3439,4.0,964981799
1,3440,4.0,964981799
1,3448,5.0,964984054
1,3479,4.0,964981725
1,3527,4.0,964982271
1,3617,4.0,964980683
1,3639,4.0,964982271
1,3671,5.0,964981589
1,3702,5.0,964983737
1,3703,5.0,964981909
1,3740,4.0,964982417
2,318,3.0,1445714835
2,1704,4.5,1445715228
2,71535,3.0,1445714974
2,80489,4.5,1445715340
2,89774,5.0,1445715189
2,112552,4.0,1445714882
2,115713,3.5,1445714854
3,527,0.5,1306464275
3,647,0.5,1306463619
3,914,0.5,1306463567
3,1093,0.5,1306463627
3,1263,0.5,1306463569
3,1272,0.5,1306463624
3,1275,3.5,1306463323
3,1371,3.0,1306463561
3,2288,4.0,1306463631
3,3210,0.5,1306463638
3,3703,5.0,1306463603
3,3949,0.5,1306464245
3,5048,0.5,1306464284
3,7991,5.0,1306463684
4,21,3.0,986935199
4,45,3.0,986935047
4,47,2.0,945173425
4,125,5.0,964622758
4,215,5.0,945079078
4,235,2.0,945173513
4,247,3.0,986848894
4,260,5.0,945079259
4,296,1.0,945173350
4,348,4.0,964622786
4,357,3.0,964623306
4,441,1.0,986934915
4,457,5.0,945079259
4,509,1.0,945079106
4,553,2.0,945079301
4,588,4.0,945079670
4,593,5.0,964539986
4,599,2.0,945078587
4,800,4.0,945079106
4,899,4.0,945079653
4,910,5.0,945173989
4,914,5.0,945079670
4,919,5.0,945079521
4,920,5.0,945173602
4,1057,3.0,964540578
4,1060,2.0,986934819
4,1073,4.0,945079483
4,1077,5.0,945173692
4,1094,3.0,964538500
4,1183,1.0,964778513
4,1196,5.0,964538763
4,1197,5.0,964538763
4,1198,3.0,964538728
4,1199,2.0,945078967
4,1203,5.0,945174025
4,1213,4.0,945079729
4,1219,4.0,964539961
4,1225,4.0,964539326
4,1250,5.0,945174008
4,1259,4.0,964538728
4,1265,4.0,964622684
4,1266,4.0,986849037
4,1282,5.0,945079653
4,1304,3.0,945078467
4,1449,5.0,945079767
4,1466,4.0,945173492
4,1500,4.0,964622830
4,1517,4.0,945079790
4,1617,2.0,945079837
4,1641,4.0,964622758
4,1704,1.0,945629015
4,1719,4.0,945079956
4,1732,4.0,945079889
4,1860,2.0,986849001
4,1883,4.0,964622642
4,1895,4.0,945629179
4,1914,4.0,964622714
4,1923,3.0,986934870
4,1947,5.0,945079653
4,2174,5.0,964539855
4,2336,2.0,964538964
4,2359,4.0,964622590
4,2390,5.0,945079164
4,2395,3.0,964623306
4,2599,5.0,964622684
4,2683,4.0,945079790
4,2762,4.0,964539986
4,2763,1.0,964778621
4,2791,5.0,964539628
4,2858,5.0,964539140
4,2921,4.0,945078708
4,2997,4.0,986848610
4,3033,4.0,986936200
4,3160,4.0,964539121
4,3175,1.0,964538930
4,3176,4.0,964539771
4,3204,4.0,964539828
4,3255,4.0,964623306
4,3317,4.0,986934498
4,3386,4.0,964539395
4,3481,2.0,964538243
4,3538,2.0,986849212
4,3911,3.0,986849149
4,3967,4.0,986849164
4,3996,4.0,986849130
4,4014,1.0,986849254
4,4027,3.0,986849201
4,4226,2.0,1007569424
4,4239,5.0,986848685
4,4246,4.0,1007574542
4,4252,3.0,1007569465
4,4641,1.0,1007569586
5,1,4.0,847434962
5,21,4.0,847435238
5,34,4.0,847434881
5,36,4.0,847435292
5,39,3.0,847434961
5,50,4.0,847434881
5,247,5.0,847435337
5,261,4.0,847435238
5,266,1.0,847435311
5,296,5.0,847434748
5,318,3.0,847434880
5,344,3.0,847434802
5,357,2.0,847435238
5,367,4.0,847435129
5,457,4.0,847434801
5,515,3.0,847435129
5,527,5.0,847434960
5,534,3.0,847435311
5,588,4.0,847434801
5,590,5.0,847434747
5,592,3.0,847434747
5,596,5.0,847435292
5,597,3.0,847434962
6,17,4.0,845553559
6,19,2.0,845553382
6,21,2.0,845553382
6,22,5.0,845553875
6,25,3.0,845553695
6,34,4.0,845553354
6,36,5.0,845553726
6,41,4.0,845554962
6,45,3.0,845553907
6,47,4.0,845553317
6,50,1.0,845553381
6,60,4.0,845554263
6,61,4.0,845555454
6,62,4.0,845553660
6,79,3.0,845554907
6,86,5.0,845556131
6,92,4.0,845555454
6,93,4.0,845554584
6,100,3.0,845555151
6,104,4.0,845554349
6,105,3.0,845553757
6,112,4.0,845553994
6,145,4.0,845553966
6,151,4.0,845553586
6,163,3.0,845553907
6,170,3.0,845554263
6,180,2.0,845555006
6,185,3.0,845553283
6,196,3.0,845553586
6,224,3.0,845553794
6,231,3.0,845553174
6,254,3.0,845555655
6,261,4.0,845553695
6,266,3.0,845553457
6,296,2.0,845553110
6,303,3.0,845554099
6,315,4.0,845553522
6,317,4.0,845553457
6,318,5.0,845553200
6,327,1.0,845554062
6,329,4.0,845553200
6,330,3.0,845555071
6,337,5.0,845553586
6,344,3.0,845553146
6,348,3.0,845553938
6,350,5.0,845553489
6,352,3.0,845555382
6,353,4.0,845553726
6,355,4.0,845553819
6,357,3.0,845553457
6,366,3.0,845554962
6,367,4.0,845553317
6,370,4.0,845553794
6,374,3.0,845554296
6,377,5.0,845553317
6,405,3.0,845554603
6,412,3.0,845554505
6,454,4.0,845553283
6,457,5.0,845553174
6,477,4.0,845554141
6,493,3.0,845555172
6,497,3.0,845553819
6,500,5.0,845553354
6,508,4.0,845553586
6,509,3.0,845553522
6,510,3.0,845555546
6,515,4.0,845553794
6,516,4.0,845554908
6,527,3.0,845553426
6,532,3.0,845554224
6,546,2.0,845554349
6,553,5.0,845553559
6,587,5.0,845553381
6,588,5.0,845553146
6,590,5.0,845553109
6,592,3.0,845553109
6,593,4.0,845553174
6,596,3.0,845554141
6,597,4.0,845553354
6,637,4.0,845555046
6,647,4.0,845555151
6,711,4.0,845555317
6,719,2.0,845555694
6,801,3.0,845556194
6,802,4.0,845554584
6,830,5.0,845556222
6,852,4.0,845555694
6,880,3.0,845556181
6,891,3.0,845556241
6,991,4.0,845556808
6,1004,4.0,845556506
6,1042,3.0,845556462
6,1061,4.0,845556860
6,1073,3.0,845555571
7,1,4.5,1106635946
7,50,4.5,1106635993
7,260,5.0,1106635933
7,587,2.0,1106635714
7,588,3.0,1106635971
7,592,3.0,1106635922
7,593,5.0,1106635912
7,920,3.0,1106635685
7,924,4.0,1106712615
7,1101,4.0,1106635502
7,1183,1.5,1106712613
7,1196,4.0,1106635996
7,1208,4.0,1106635462
7,1210,4.0,1106635965
7,1219,5.0,1106635496
7,1220,4.5,1106635464
7,1240,5.0,1106712575
7,1246,1.5,1106635678
7,1270,5.0,1106635681
7,1517,3.5,1106635489
7,1610,4.0,1106635429
7,1617,3.0,1107127060
7,1923,1.5,1106635444
7,2671,4.5,1113542732
7,2683,2.0,1106635420
7,2762,4.5,1106635648
7,2858,4.0,1106712546
7,3869,5.0,1106635733
7,3916,4.0,1106636596
7,4246,2.0,1110855253
7,4700,1.5,1109746591
7,5618,5.0,1106713586
7,5991,4.5,1106712818
7,6863,4.5,1106712827
7,8528,4.5,1106636844
7,8808,1.5,1109746594
7,8949,4.0,1110757890
7,8958,3.5,1110173697
7,8970,2.5,1106636069
7,31878,3.5,1118025982
7,32587,3.5,1128486479
7,37741,3.5,1162163504
7,38388,3.5,1149548381
7,42002,4.5,1144806100
7,45668,1.0,1159225196
8,21,4.0,839463564
8,34,5.0,839463546
8,39,3.0,839463644
8,47,4.0,839463546
8,50,5.0,839463644
8,185,5.0,839463509
8,231,4.0,839463470
8,235,3.0,839464076
8,296,4.0,839463422
8,317,3.0,839463644
8,318,5.0,839463489
8,357,5.0,839463767
8,367,3.0,839463564
8,377,4.0,839463644
8,454,4.0,839463546
8,457,3.0,839463489
8,500,2.0,839463624
8,527,5.0,839463728
8,586,3.0,839463702
8,587,3.0,839463702
8,590,5.0,839463422
8,592,3.0,839463422
8,593,4.0,839463470
8,597,3.0,839463728
9,41,3.0,1044656650
9,223,4.0,1044656650
9,1037,2.0,1044656650
9,1095,4.0,1044657088
9,1198,5.0,1044656716
9,1270,5.0,1044657088
9,1674,4.0,1044656650
9,2011,3.0,1044657200
9,2012,4.0,1044657237
9,4558,1.0,1044656650
9,5447,4.0,1044656836
9,5841,1.0,1044657318
9,5890,4.0,1044656792
9,5902,5.0,1044656934
10,296,1.0,1455303387
10,588,4.0,1455306173
10,597,3.5,1455357645
10,1028,0.5,1455306152
10,1307,3.0,1455357613
10,2671,3.5,1455357517
10,2762,0.5,1455356388
10,2858,1.0,1455356578
10,3882,3.0,1455398344
10,4246,3.5,1455302676
10,4447,4.5,1455398321
10,5066,3.0,1455399329
10,5377,3.5,1455301898
10,5620,3.0,1455357578
10,6266,3.0,1455303070
10,6535,4.0,1455398379
10,6942,4.0,1455301621
10,7151,3.0,1455302670
10,7169,4.5,1455303046
10,7375,4.0,1455303057
10,7451,3.5,1455399289
10,8533,5.0,1455301847
10,8808,3.0,1455397936
10,8970,1.0,1455398160
10,30749,3.5,1455398096
10,31433,2.5,1455357527
10,33145,3.0,1455398153
10,40629,3.0,1455356796
10,40819,4.0,1455301745
10,41285,2.5,1455301854
10,51834,1.5,1455399396
10,56367,3.5,1455301825
10,56949,3.0,1455357531
10,58047,3.5,1455302791
10,59333,2.5,1455357564
10,60950,2.0,1455301965
10,61250,2.5,1455398339
10,63992,4.5,1455356863
10,66203,3.5,1455357596
10,69406,4.5,1455302747
10,70183,3.0,1455357636
10,70293,0.5,1455398141
10,71579,5.0,1455301869
10,72011,2.5,1455301741
10,72720,3.5,1455301822
10,80549,3.5,1455399347
10,81784,2.5,1455357716
10,81845,5.0,1455302591
10,82167,3.5,1455357720
10,84374,3.5,1455357730
10,86548,3.0,1455398396
10,88810,3.0,1455399281
10,94070,4.5,1455357387
10,95449,4.0,1455356885
10,104374,4.0,1455357653
10,105211,2.5,1455399232
10,107141,2.0,1455399188
10,109374,0.5,1455302315
10,113275,4.5,1455357698
10,129428,3.5,1455357384
10,137595,4.0,1455356898
10,140110,5.0,1455356776
11,36,4.0,902155135
11,44,2.0,902154593
11,170,4.0,902154621
11,318,4.0,902155070
11,376,2.0,902154684
11,377,3.0,902154431
11,457,5.0,902154316
11,493,3.0,902154805
11,593,5.0,902155102
11,1101,5.0,901200233
11,1210,4.0,902154266
11,1358,4.0,902155136
11,1408,5.0,902154383
11,1518,4.0,902154431
11,1604,4.0,902154647
11,1693,5.0,902155102
11,1704,4.0,902155102
11,1840,4.0,901200111
11,1923,4.0,904510428
11,2002,2.0,902154383
12,39,4.0,1247264471
12,261,4.5,1247263357
12,357,3.5,1247264106
12,830,4.0,1247263452
12,920,4.5,1247264114
12,1265,3.5,1247264118
12,1357,5.0,1247263404
12,1405,3.0,1247263395
12,2100,3.5,1247263337
12,2485,5.0,1247264406
12,2572,5.0,1247263689
12,2694,4.0,1247263398
12,3967,4.5,1247263471
12,5620,4.0,1247264417
12,6942,5.0,1247264138
12,8533,5.0,1247264151
12,40629,5.0,1247264192
12,63992,5.0,1247264457
13,47,5.0,987895819
13,597,3.0,987456968
13,1198,5.0,987456848
13,1639,4.0,987456818
13,2174,3.0,987456818
13,2541,2.0,987456818
13,3300,4.0,987895952
13,3409,2.0,987895720
13,3863,4.0,987896183
13,3893,3.0,987895651
13,3952,3.0,987895651
13,3996,5.0,987895902
13,4011,5.0,987895651
14,19,1.0,835441168
14,25,4.0,835441394
14,39,3.0,835441186
14,47,5.0,835441133
14,105,3.0,835441371
14,193,3.0,835441371
14,231,3.0,835441042
14,266,5.0,835441168
14,296,3.0,835440978
14,318,3.0,835441042
14,337,5.0,835441239
14,344,2.0,835441012
14,367,1.0,835441210
14,376,4.0,835441620
14,377,3.0,835441328
14,477,4.0,835441578
14,508,3.0,835441558
14,509,5.0,835441347
14,527,3.0,835441371
14,553,4.0,835441239
14,586,3.0,835441451
14,590,4.0,835440977
14,592,2.0,835440976
14,593,4.0,835441086
14,597,3.0,835441431
14,784,1.0,835442447
15,1,2.5,1510577970
15,44,1.0,1299424916
15,47,3.5,1510571970
15,260,5.0,1510571946
15,296,4.0,1510571877
15,318,5.0,1510571866
15,355,1.0,1299425002
15,527,5.0,1510571982
15,588,3.0,1510577985
15,596,2.0,1510578088
15,858,4.0,1510571941
15,1196,5.0,1510572645
15,1198,4.0,1510571989
15,1200,5.0,1510572775
15,1210,5.0,1510572653
15,1214,5.0,1510572684
15,1240,4.0,1510572646
15,1265,3.5,1510572001
15,1270,5.0,1510571953
15,1347,3.0,1299425144
15,1653,4.5,1510572798
15,2011,5.0,1510572060
15,2012,4.0,1510572114
15,2329,4.5,1510572005
15,2762,3.0,1510571764
15,2858,4.0,1510571751
15,3510,5.0,1299425097
15,3535,3.5,1510572486
15,3617,1.5,1299425200
15,3949,4.0,1510572144
15,4226,1.5,1510571774
15,4720,5.0,1510571736
15,5618,3.0,1510578001
15,6502,3.5,1510571682
15,7254,3.5,1510572802
15,48304,4.5,1510572550
15,48780,4.5,1510572075
15,64614,4.0,1510572137
15,68237,3.0,1510572824
15,69757,4.0,1299425345
15,70286,3.5,1510572656
15,71057,4.0,1510578034
15,85414,3.5,1510572833
15,96610,3.0,1510572815
15,109374,2.0,1510572056
15,115713,2.0,1510572009
15,143385,3.0,1510572581
15,152077,5.0,1510572535
15,158872,3.5,1510578028
16,47,3.5,1377477814
16,50,4.0,1377476781
16,260,3.0,1377476936
16,296,3.0,1377477302
16,318,4.0,1377476766
16,527,4.0,1377476787
16,541,4.5,1377477340
16,593,3.0,1377476977
16,858,2.5,1377476772
16,1193,4.0,1377476813
16,1196,3.0,1377476993
16,1197,4.0,1377477008
16,1198,3.5,1377476852
16,1199,5.0,1377477911
16,1203,4.0,1377476856
16,1207,4.0,1377476891
16,1208,4.0,1377477450
16,1213,3.5,1377476956
16,1214,4.0,1377477839
16,1219,3.0,1377477594
16,1230,4.0,1377477576
16,1261,4.0,1377476629
16,1617,3.5,1377477542
16,1680,3.5,1377476680
16,1704,3.5,1377477954
16,2329,3.5,1377477278
16,2707,3.5,1377476693
16,2762,3.5,1377477612
16,2858,3.5,1377476998
16,3000,4.0,1377477521
16,3108,4.0,1377476635
16,3949,4.0,1377477886
16,4011,3.0,1377477891
16,4226,4.5,1377476925
16,4878,3.5,1377477936
16,4973,4.0,1377476860
16,5618,4.5,1377476877
16,7361,3.5,1377477402
16,27773,4.0,1377477507
16,48394,4.0,1377477809
17,1,4.5,1305696483
17,44,3.5,1305696245
17,47,4.0,1307262715
17,50,4.5,1305697013
17,260,5.0,1305696468
17,296,5.0,1305696455
17,318,5.0,1305696465
17,527,4.5,1305696664
17,541,3.5,1322628857
17,590,4.5,1305696492
17,592,4.5,1305696480
17,593,4.5,1305696461
17,858,5.0,1305696683
17,899,3.5,1305696265
17,910,3.5,1305696226
17,1036,4.0,1305696741
17,1090,4.5,1322629080
17,1093,4.0,1305696318
17,1193,4.5,1305696771
17,1196,5.0,1305696635
17,1197,3.5,1305696774
17,1198,4.5,1305696619
17,1209,3.5,1307262267
17,1210,5.0,1305696490
17,1213,4.5,1305696699
17,1221,4.5,1305696752
17,1228,4.5,1326943248
17,1234,4.0,1305696795
17,1240,5.0,1305696931
17,1258,4.0,1322628838
17,1259,4.0,1305696786
17,1263,4.0,1305696254
17,1270,4.5,1305696846
17,1358,3.0,1322629202
17,1375,3.5,1305696232
17,1405,4.0,1305696277
17,1466,3.0,1322629229
17,1732,5.0,1322629209
17,2194,4.0,1305696788
17,2329,4.5,1305696670
17,2502,4.5,1322629245
17,2762,4.0,1305696835
17,2858,4.0,1322628761
17,3039,4.5,1305696285
17,3702,3.5,1305696292
17,3949,4.5,1322629083
17,4226,4.0,1305696762
17,4571,4.0,1305696310
17,5618,5.0,1322628751
17,6016,4.5,1322628668
17,6870,3.5,1322629189
17,27773,4.0,1322628790
17,31658,4.5,1322629178
17,48394,4.5,1322629142
17,64839,3.5,1322629112
17,80463,4.0,1305696734
17,81932,3.5,1305696681
17,82459,4.0,1305696644
18,1,3.5,1455209816
18,34,2.5,1455617533
18,36,4.0,1455617478
18,47,4.5,1455050013
18,50,5.0,1455049343
18,70,3.5,1455735732
18,104,2.5,1455748792
18,145,3.5,1456864434
18,163,4.0,1455748933
18,180,4.0,1455617692
18,223,4.0,1455617470
18,231,2.5,1455748462
18,235,4.5,1455529905
18,260,4.0,1455049368
18,296,4.0,1455050745
18,318,5.0,1455049328
18,329,4.0,1455231677
18,337,4.0,1455748833
18,344,2.5,1455209869
18,367,2.5,1455618093
18,370,3.0,1455748940
18,374,2.5,1455617791
18,377,2.5,1455209879
18,457,3.5,1477432493
18,500,3.5,1455618095
18,508,4.0,1455749987
18,527,4.5,1455050006
18,541,4.0,1456745325
18,555,4.0,1504907725
18,586,3.5,1455748696
18,588,3.5,1455209912
18,590,4.0,1455209837
18,593,4.5,1455050067
18,778,4.5,1455050179
18,784,2.0,1455735643
18,858,4.0,1455050024
18,919,4.0,1455748544
18,924,4.0,1458516291
18,1020,3.5,1456955800
18,1036,4.0,1455618103
18,1059,3.5,1455735783
18,1095,4.0,1502911292
18,1193,4.5,1517686025
18,1196,4.0,1455209805
18,1198,4.0,1455049377
18,1203,5.0,1455050107
18,1207,4.5,1455050736
18,1208,3.5,1455051397
18,1209,5.0,1455050528
18,1210,4.5,1455209798
18,1213,4.5,1455050000
18,1214,4.0,1455050629
18,1219,4.5,1455050177
18,1221,5.0,1460242083
18,1227,4.5,1485097725
18,1234,4.5,1455820726
18,1240,4.0,1455618100
18,1246,4.0,1455618445
18,1270,4.0,1455748627
18,1275,3.5,1456745019
18,1356,4.5,1455231686
18,1371,4.0,1455617646
18,1374,4.5,1456958429
18,1375,3.5,1455231757
18,1466,4.0,1476901312
18,1517,2.5,1455748555
18,1617,4.0,1459375071
18,1653,3.5,1455748777
18,1704,4.0,1455050003
18,1729,4.0,1465468014
18,1732,4.5,1456958438
18,1805,3.5,1456956041
18,1961,4.0,1455050512
18,2002,3.5,1456395560
18,2011,3.5,1455748634
18,2012,3.0,1455748610
18,2115,4.0,1455748562
18,2194,3.5,1464994625
18,2268,4.0,1456672532
18,2291,4.0,1455748560
18,2329,4.0,1455209651
18,2420,4.0,1455749756
18,2470,3.0,1455529935
18,2683,2.5,1455231399
18,2706,3.5,1455231410
18,2762,4.5,1455209891
18,2951,4.5,1455735323
18,2953,3.0,1456875367
18,2997,4.0,1455231386
18,3052,4.5,1455231506
18,3253,3.0,1512850503
18,3257,3.0,1456864683
18,3275,4.5,1455617700
18,3702,3.5,1457382557
18,3751,3.5,1455529841
18,3896,4.0,1504894830
18,3949,4.5,1455529881
18,4007,4.0,1504731757
18,4011,4.5,1456958432
18,4226,4.5,1455231390
18,4239,4.0,1476901503
18,4262,4.0,1456772015
18,4816,3.0,1456919460
18,4973,4.0,1455209683
18,5574,3.5,1455050917
18,5669,3.5,1456919349
18,5903,3.5,1456832424
18,5995,4.5,1455735416
18,6709,3.0,1456919632
18,6863,3.5,1455049761
18,6870,4.0,1456780831
18,6888,0.5,1455050979
18,7254,4.5,1455049744
18,7317,3.0,1455655129
18,7318,2.5,1455050932
18,7323,3.0,1455049931
18,7361,4.0,1456924036
18,8641,2.5,1455060196
18,8784,3.5,1466969253
18,8917,3.5,1455049936
18,8950,4.0,1455049893
18,8958,4.0,1466969258
18,27773,3.5,1455050621
18,27831,3.5,1456958283
18,32587,3.5,1455654945
18,33004,3.0,1455050852
18,34405,3.5,1455231107
18,36519,3.0,1455051042
18,36529,4.0,1455231182
18,37729,4.0,1455049923
18,37733,4.0,1470061020
18,37741,4.0,1455050937
18,38038,4.0,1455049942
18,38061,4.0,1458593231
18,40819,4.0,1455050836
18,44555,4.0,1485646726
18,44665,4.5,1455049870
18,46578,3.5,1455059798
18,46965,1.0,1455749474
18,47200,3.0,1455655111
18,48394,4.0,1455049848
18,48780,4.5,1456958431
18,49651,3.5,1457444465
18,55247,3.5,1455231983
18,55276,4.0,1476901520
18,57669,4.0,1455749164
18,58295,3.5,1476902377
18,62434,3.5,1455749428
18,63131,3.5,1455749413
18,64614,3.5,1455059693
18,64839,3.5,1455749206
18,69122,3.0,1455529969
18,69757,4.0,1455750175
18,69951,3.5,1455749591
18,70286,3.5,1455749255
18,71108,4.5,1486073568
18,71156,3.0,1455749513
18,72011,3.5,1455749223
18,73268,3.5,1478632335
18,74948,4.0,1476901606
18,76077,3.0,1456924816
18,76251,4.5,1455051151
18,80219,3.5,1455749571
18,80489,4.0,1463686312
18,81788,4.5,1463695521
18,84392,4.5,1459889871
18,85414,3.5,1478641446
18,86190,3.5,1456924897
18,88129,3.0,1455051194
18,90600,4.0,1511043515
18,96610,3.0,1455051188
18,96655,4.0,1499621886
18,99813,4.0,1473004463
18,104241,3.0,1458585307
18,104879,3.0,1456770932
18,106839,4.0,1478631983
18,109374,4.0,1455735216
18,112183,3.5,1466968168
18,112552,4.5,1455664748
18,115713,4.5,1455051411
18,116797,4.5,1455050523
18,117176,4.0,1473004722
18,118900,3.5,1483294684
18,141688,4.0,1478124485
18,142488,4.5,1486643850
18,148626,4.0,1484169587
19,1,4.0,965705637
19,19,2.0,965708339
19,34,4.0,965705661
19,44,3.0,965710019
19,47,3.0,965710720
19,70,2.0,965704974
19,92,2.0,965712048
19,104,2.0,965706185
19,170,3.0,965711598
19,185,2.0,965704056
19,196,2.0,965703915
19,223,3.0,965705917
19,231,2.0,965706728
19,235,4.0,965705784
19,260,4.0,965704248
19,328,2.0,965705076
19,329,2.0,965709622
19,330,3.0,965705097
19,338,2.0,965703940
19,344,2.0,965706566
19,348,2.0,965706276
19,350,2.0,965712461
19,353,5.0,965711267
19,357,4.0,965706092
19,366,2.0,965704974
19,367,4.0,965704281
19,370,3.0,965707669
19,374,2.0,965708038
19,377,4.0,965711156
19,379,2.0,965703885
19,457,4.0,965710781
19,497,3.0,965706045
19,500,2.0,965706636
19,541,4.0,965703555
19,546,2.0,965704079
19,586,3.0,965707079
19,587,3.0,965706438
19,588,3.0,965706337
19,592,5.0,965709445
19,597,3.0,965706967
19,610,3.0,965703785
19,637,2.0,965708098
19,674,4.0,965703973
19,711,3.0,965709923
19,719,2.0,965707724
19,724,4.0,965705076
19,742,3.0,965711994
19,743,2.0,965707137
19,761,3.0,965709832
19,785,2.0,965706209
19,830,2.0,965707016
19,852,4.0,965706209
19,866,2.0,965710781
19,880,2.0,965711873
19,910,4.0,965705661
19,924,3.0,965712377
19,1020,3.0,965706866
19,1028,2.0,965706092
19,1037,1.0,965703940
19,1057,3.0,965706795
19,1073,4.0,965704248
19,1077,3.0,965703605
19,1097,5.0,965709282
19,1129,3.0,965703727
19,1193,4.0,965702660
19,1196,4.0,965703555
19,1197,5.0,965705725
19,1198,5.0,965709394
19,1200,3.0,965710693
19,1210,3.0,965709445
19,1214,4.0,965703555
19,1215,3.0,965706068
19,1219,4.0,965704863
19,1234,4.0,965705661
19,1240,4.0,965703605
19,1258,2.0,965704863
19,1259,3.0,965705725
19,1265,4.0,965705677
19,1270,4.0,965703583
19,1278,4.0,965704863
19,1307,3.0,965705962
19,1330,2.0,965705240
19,1339,2.0,965705040
19,1346,2.0,965705137
19,1347,2.0,965704974
19,1356,3.0,965709478
19,1371,3.0,965709622
19,1372,5.0,965703698
19,1373,1.0,965703973
19,1374,5.0,965709478
19,1375,3.0,965703853
19,1376,4.0,965703698
19,1378,3.0,965707419
19,1380,3.0,965706839
19,1405,2.0,965707101
19,1407,3.0,965704952
19,1485,3.0,965707044
19,1489,2.0,965709204
19,1499,1.0,965711994
19,1500,2.0,965705962
19,1517,3.0,965705845
19,1569,3.0,965706683
19,1583,3.0,965704375
19,1591,2.0,965704079
19,1610,3.0,965710871
19,1614,2.0,965707576
19,1617,4.0,965710565
19,1644,2.0,965705263
19,1653,4.0,965703628
19,1663,3.0,965705845
19,1679,2.0,965702660
19,1681,3.0,965710220
19,1689,2.0,965706967
19,1717,3.0,965705195
19,1732,3.0,965705896
19,1747,2.0,965706092
19,1748,3.0,965703785
19,1805,3.0,965711106
19,1845,3.0,965706276
19,1848,2.0,965704331
19,1881,1.0,965704375
19,1888,2.0,965707419
19,1895,2.0,965706771
19,1920,3.0,965704331
19,1921,3.0,965710871
19,1923,4.0,965705784
19,1970,3.0,965705240
19,1971,3.0,965705347
19,1972,1.0,965705301
19,1973,2.0,965705322
19,1991,2.0,965705195
19,1994,3.0,965710781
19,2002,3.0,965707724
19,2003,3.0,965706389
19,2011,2.0,965703834
19,2012,3.0,965703915
19,2026,2.0,965705322
19,2034,2.0,965703973
19,2052,2.0,965707576
19,2082,3.0,965707487
19,2100,3.0,965704281
19,2115,3.0,965709534
19,2118,2.0,965711106
19,2167,3.0,965704952
19,2169,2.0,965707889
19,2174,4.0,965704248
19,2232,3.0,965703756
19,2279,2.0,965705219
19,2302,3.0,965706415
19,2315,2.0,965705263
19,2328,2.0,965705347
19,2335,3.0,965707576
19,2338,1.0,965705347
19,2354,2.0,965707419
19,2355,3.0,965705896
19,2359,4.0,965706337
19,2387,3.0,965706907
19,2396,4.0,965705784
19,2414,3.0,965709785
19,2428,3.0,965703915
19,2446,2.0,965711873
19,2450,2.0,965710039
19,2470,3.0,965706365
19,2485,3.0,965707552
19,2491,4.0,965708132
19,2496,3.0,965706683
19,2502,2.0,965706185
19,2513,1.0,965705195
19,2528,2.0,965709500
19,2539,2.0,965706592
19,2548,2.0,965705383
19,2555,1.0,965708587
19,2572,3.0,965706365
19,2606,4.0,965705117
19,2642,1.0,965704033
19,2643,1.0,965704127
19,2672,3.0,965704033
19,2683,3.0,965706592
